level MATVEC(SIGMA) VECMAT(SIGMA) COMM(SIGMA) NORM(SIGMA) p d-max comm-max comp-max allgather-max allreduce-max reducescatter-max gram-max mm-max nnls-max
6 0.000077 0.000060 0.000178 0.000250 40 0.0758417 0.0367283 0.0240088 0.00763379 0.0110865 0.0181279 0.00230121 0.0156 0.00613323
5 0.000241 0.000213 0.000534 0.000806 40 0.135342 0.0627489 0.0563077 0.0106331 0.0112449 0.0409259 0.00277073 0.0418489 0.0117032
5 0.000382 0.000322 0.000851 0.001303 40 0.172116 0.0702938 0.0839392 0.0141009 0.0117939 0.0444855 0.00337074 0.0637376 0.016857
7 0.000056 0.000048 0.000140 0.000195 40 0.0694361 0.0345178 0.0204413 0.00724744 0.0110616 0.016328 0.0023765 0.012592 0.00548197
7 0.000065 0.000051 0.000149 0.000213 40 0.069741 0.0344455 0.0207623 0.00724702 0.0110296 0.0162742 0.00228146 0.0130888 0.00540495
7 0.000031 0.000027 0.000089 0.000104 40 0.0581147 0.0294687 0.0140774 0.00643228 0.0110441 0.0121114 0.00210994 0.00777202 0.00422183
7 0.000055 0.000038 0.000109 0.000142 40 0.064743 0.0322917 0.017971 0.00686243 0.0110966 0.0144486 0.00219259 0.0106758 0.00512814
6 0.000097 0.000069 0.000172 0.000269 40 0.0770379 0.0369375 0.0250002 0.007582 0.0110023 0.0184661 0.00225285 0.016549 0.0062125
6 0.000082 0.000059 0.000168 0.000237 40 0.0748856 0.0364816 0.0233317 0.0074741 0.0109976 0.0181233 0.0022719 0.0150551 0.00603453
7 0.000095 0.000048 0.000141 0.000191 40 0.0617822 0.0301298 0.0189874 0.00606977 0.00972591 0.014449 0.00180283 0.0115595 0.00563484
7 0.000056 0.000036 0.000103 0.000133 40 0.0526831 0.0240985 0.016781 0.00478712 0.00780542 0.0115975 0.00166213 0.00967722 0.00546507
8 0.000018 0.000010 0.000051 0.000016 40 0.0349774 0.0171839 0.00664654 0.00410761 0.007327 0.00586019 0.00141441 0.00225188 0.00299969
8 0.000010 0.000009 0.000043 0.000017 40 0.0356947 0.0173519 0.00709261 0.00416911 0.00730692 0.00601262 0.0014419 0.00244079 0.00321601
6 0.000115 0.000068 0.000196 0.000279 40 0.0793853 0.037733 0.0266038 0.00763953 0.0109056 0.0193052 0.00236245 0.0176706 0.00663216
6 0.000134 0.000110 0.000275 0.000431 40 0.0946806 0.0446598 0.0345584 0.00840006 0.011177 0.0252026 0.00237731 0.0244445 0.0077619
7 0.000103 0.000047 0.000114 0.000171 40 0.0664 0.0328836 0.0190525 0.00702578 0.0111207 0.0148559 0.00223178 0.0114636 0.00537252
7 0.000062 0.000036 0.000104 0.000124 40 0.0642081 0.0318811 0.0177132 0.00684054 0.0112004 0.01395 0.00212524 0.010226 0.00539372
7 0.000055 0.000049 0.000136 0.000191 40 0.0689045 0.0342715 0.020178 0.00727624 0.0110015 0.0161133 0.00236029 0.0124331 0.00539987
7 0.000047 0.000036 0.000095 0.000139 40 0.0621059 0.0309648 0.0165317 0.00669641 0.011212 0.01317 0.00215306 0.00963992 0.00476024
6 0.000085 0.000076 0.000212 0.000295 40 0.0823397 0.0389748 0.0282206 0.00796488 0.0108852 0.0202318 0.00244439 0.0187962 0.00703016
6 0.000071 0.000061 0.000165 0.000230 40 0.0745623 0.0364871 0.0230614 0.00745469 0.01113 0.0180198 0.00227812 0.0148896 0.00590848
6 0.000060 0.000052 0.000155 0.000220 40 0.071554 0.0347707 0.0218657 0.00737143 0.0110609 0.0164607 0.00234487 0.0138204 0.0057248
6 0.000093 0.000068 0.000186 0.000277 40 0.0791833 0.0376388 0.0266613 0.00756647 0.0108773 0.0193138 0.00230483 0.017902 0.00649422
7 0.000051 0.000043 0.000126 0.000178 40 0.0627496 0.0296176 0.0196119 0.00618895 0.00973014 0.0138147 0.00199177 0.0118271 0.00580281
7 0.000043 0.000033 0.000097 0.000134 40 0.052149 0.0243965 0.0153956 0.00506829 0.00855076 0.0108795 0.00176444 0.00878048 0.00487517
6 0.000092 0.000089 0.000224 0.000354 40 0.0815915 0.0385538 0.0292761 0.00746757 0.0104354 0.0207651 0.00216958 0.02038 0.0067612
6 0.000069 0.000061 0.000165 0.000255 40 0.0773252 0.0375746 0.024498 0.00773884 0.0114053 0.0185452 0.00227419 0.0161193 0.00612447
8 0.000023 0.000020 0.000057 0.000051 40 0.0538335 0.0278702 0.0114472 0.00631933 0.0112397 0.0104396 0.00213778 0.00554633 0.00380165
8 0.000020 0.000019 0.000052 0.000048 40 0.0529298 0.0275169 0.0111087 0.00629947 0.0111724 0.0101583 0.00206212 0.00534144 0.00373814
7 0.000040 0.000033 0.000108 0.000128 40 0.0613017 0.0306004 0.0161327 0.00664374 0.011219 0.0128695 0.00217298 0.00935413 0.00463193
7 0.000055 0.000039 0.000121 0.000162 40 0.0644887 0.0321655 0.017885 0.00683442 0.0109874 0.0144552 0.0022235 0.0106011 0.00507947
7 0.000052 0.000045 0.000127 0.000186 40 0.0673375 0.0332392 0.0196505 0.00718708 0.010935 0.0152506 0.00233575 0.0119403 0.00538941
7 0.000048 0.000037 0.000105 0.000137 40 0.06361 0.0315702 0.0177258 0.00670598 0.0108362 0.0141473 0.0021422 0.0105431 0.00506232
7 0.000056 0.000050 0.000140 0.000186 40 0.0690612 0.0341138 0.0203715 0.00718277 0.0110095 0.0160391 0.00231857 0.0125451 0.00551689
7 0.000055 0.000047 0.000141 0.000209 40 0.0726754 0.03532 0.0220625 0.00753408 0.0115967 0.0163096 0.00245416 0.0138306 0.00580612
7 0.000106 0.000038 0.000104 0.000159 40 0.0658685 0.0328535 0.0181802 0.00704672 0.011378 0.0145556 0.0022584 0.0108508 0.0050849
7 0.000051 0.000042 0.000123 0.000180 40 0.05512 0.0261079 0.0166207 0.00530441 0.00815044 0.0127817 0.0017093 0.0097055 0.00526859
6 0.000188 0.000180 0.000403 0.000595 40 0.105409 0.0482508 0.0434755 0.00809329 0.00837732 0.0318904 0.00200323 0.0320304 0.00947157
6 0.000285 0.000191 0.000513 0.000815 40 0.117387 0.0537203 0.0494898 0.00868067 0.00829752 0.0368483 0.00213784 0.036533 0.010856
7 0.000052 0.000022 0.000057 0.000068 40 0.0416977 0.0196104 0.0106711 0.00422821 0.00735842 0.00811516 0.00155182 0.00507565 0.00407596
7 0.000031 0.000018 0.000053 0.000060 40 0.0414969 0.0195569 0.0105324 0.00425932 0.0073628 0.00803802 0.00157154 0.00499659 0.00399227
7 0.000074 0.000041 0.000107 0.000138 40 0.0538045 0.0255444 0.0159572 0.00516482 0.00823762 0.0122547 0.00170954 0.00898243 0.00530413
7 0.000076 0.000053 0.000153 0.000199 40 0.0604635 0.0286044 0.0194621 0.00574013 0.00824201 0.0147373 0.00170465 0.0121878 0.00559538
7 0.000054 0.000046 0.000137 0.000161 40 0.0571377 0.0272635 0.0175503 0.00544396 0.00818998 0.0137252 0.00168357 0.0104161 0.00545343
7 0.000061 0.000047 0.000144 0.000190 40 0.0573292 0.0273838 0.0176349 0.00536513 0.00817622 0.0139522 0.0016724 0.0103847 0.00558564
6 0.000092 0.000087 0.000223 0.000328 40 0.0734008 0.0345675 0.0259338 0.00629298 0.00842653 0.0199626 0.00184305 0.0175898 0.00653939
6 0.000109 0.000069 0.000193 0.000298 40 0.0669951 0.031793 0.0227144 0.00593525 0.00828728 0.0176848 0.00173702 0.0150908 0.00589804
6 0.000102 0.000100 0.000260 0.000316 40 0.0777405 0.0361702 0.0285472 0.00634817 0.00840636 0.0215265 0.00198748 0.0196902 0.00690636
6 0.000107 0.000085 0.000224 0.000362 40 0.074762 0.0345969 0.0273208 0.00623832 0.00841365 0.0200535 0.00182388 0.0187804 0.0067504
6 0.000146 0.000116 0.000280 0.000362 40 0.083488 0.0383605 0.0321104 0.00668782 0.00831645 0.023456 0.00194553 0.0229087 0.00731166
6 0.000126 0.000091 0.000245 0.000365 40 0.0765151 0.0359406 0.0277485 0.0065271 0.00837506 0.02114 0.00185267 0.0191362 0.00678345
7 0.000076 0.000070 0.000188 0.000262 40 0.0666019 0.0311933 0.0229011 0.00598911 0.00816524 0.0171649 0.00175803 0.0152973 0.00586839
7 0.000119 0.000085 0.000197 0.000293 40 0.0662754 0.0305775 0.0234382 0.00570544 0.00823173 0.0167577 0.00175704 0.015894 0.00581292
7 0.000045 0.000038 0.000101 0.000127 40 0.0522584 0.0235358 0.016912 0.00475182 0.00745692 0.0114028 0.00170204 0.010224 0.00500484
7 0.000071 0.000041 0.000118 0.000170 40 0.0542921 0.0250735 0.0171423 0.00511625 0.00779003 0.0122742 0.00166495 0.00986296 0.00565182
7 0.000070 0.000025 0.000068 0.000070 40 0.0420468 0.0198541 0.0108286 0.00430053 0.00736165 0.00828039 0.00152078 0.00534129 0.00399209
7 0.000037 0.000026 0.000071 0.000094 40 0.0439884 0.0208477 0.0115641 0.0044562 0.0075958 0.0089072 0.00157626 0.0059069 0.00409724
8 0.000029 0.000027 0.000074 0.000082 40 0.0463232 0.0223078 0.0118936 0.00481039 0.00820593 0.00939428 0.00168997 0.00604262 0.00418345
8 0.000032 0.000025 0.000072 0.000085 40 0.0447894 0.0216899 0.010989 0.00476705 0.00818808 0.00883689 0.00167574 0.00540854 0.00393634
7 0.000048 0.000045 0.000111 0.000139 40 0.0532478 0.0251271 0.0159262 0.00509126 0.00800841 0.0121378 0.00170982 0.00903177 0.00522434
7 0.000067 0.000040 0.000113 0.000142 40 0.0539925 0.0256612 0.0160411 0.00523678 0.00818453 0.012346 0.0017075 0.00918283 0.00519222
7 0.000104 0.000078 0.000194 0.000340 40 0.0700602 0.0329149 0.0244643 0.00617605 0.0083641 0.018491 0.00182105 0.0163297 0.00634692
7 0.000085 0.000057 0.000170 0.000224 40 0.0620651 0.0296847 0.0198654 0.00582566 0.00824564 0.0157325 0.00176887 0.0125546 0.00555922
8 0.000020 0.000018 0.000054 0.000049 40 0.039585 0.018944 0.00932552 0.00419531 0.00729264 0.00755418 0.00150514 0.00420117 0.00363286
8 0.000020 0.000019 0.000056 0.000054 40 0.0404754 0.0192838 0.00990273 0.00422136 0.00734019 0.00782349 0.0015762 0.00452097 0.00384116
8 0.000070 0.000020 0.000062 0.000062 40 0.0412919 0.0195094 0.0104117 0.00426517 0.00736438 0.00798818 0.00154061 0.00498791 0.00388998
8 0.000028 0.000021 0.000070 0.000070 40 0.043339 0.0198343 0.012066 0.00429402 0.00735004 0.0082838 0.00160139 0.00606016 0.00442794
7 0.000049 0.000042 0.000118 0.000164 40 0.0538064 0.0242709 0.0177023 0.00489969 0.0074835 0.011994 0.0016357 0.0103238 0.00578093
7 0.000054 0.000033 0.000105 0.000131 40 0.0498016 0.0236118 0.0141367 0.00489214 0.00807291 0.0107395 0.00169901 0.00785878 0.00459189
6 0.000075 0.000070 0.000172 0.000279 40 0.0655217 0.0306741 0.0224039 0.00590445 0.00821913 0.0166626 0.00178286 0.01477 0.00587998
6 0.000102 0.000076 0.000206 0.000307 40 0.0702638 0.0323936 0.0254818 0.00602466 0.00820084 0.0182687 0.00176208 0.0173789 0.00636576
8 0.000019 0.000016 0.000052 0.000041 40 0.0388964 0.0182075 0.00928313 0.00417699 0.00730535 0.00683256 0.00152641 0.00398753 0.00380382
8 0.000020 0.000017 0.000055 0.000050 40 0.0405224 0.0191347 0.0100017 0.00419859 0.00734235 0.00769702 0.00158138 0.00450847 0.0039363
8 0.000038 0.000012 0.000049 0.000025 40 0.036604 0.0175049 0.00796188 0.00406811 0.00731781 0.00620121 0.00146624 0.0029489 0.00355462
8 0.000019 0.000013 0.000052 0.000035 40 0.0389242 0.0190209 0.00805191 0.00440194 0.00798749 0.00673722 0.00150468 0.00327565 0.0032941
6 0.000182 0.000148 0.000349 0.000570 40 0.0977334 0.0447748 0.0395776 0.0076521 0.00834142 0.0288984 0.00208577 0.0288384 0.00868928
6 0.000130 0.000125 0.000312 0.000485 40 0.0896778 0.0409643 0.035485 0.00711512 0.00849556 0.0254756 0.00195579 0.0255632 0.00801064
6 0.000057 0.000052 0.000144 0.000206 40 0.0583917 0.0277636 0.0183086 0.00555985 0.00828536 0.0140252 0.0017329 0.0110957 0.00551207
6 0.000079 0.000070 0.000189 0.000290 40 0.0680702 0.032213 0.0233175 0.0061862 0.00832329 0.0178281 0.00199655 0.0154452 0.00591602
6 0.000230 0.000221 0.000574 0.000823 40 0.127971 0.058563 0.0550263 0.00936191 0.00848417 0.0408328 0.002281 0.0409228 0.0118468
6 0.000142 0.000115 0.000281 0.000432 40 0.0849905 0.0389061 0.0329311 0.00676203 0.00849189 0.0237617 0.00194861 0.0233807 0.00761509
7 0.000041 0.000036 0.000111 0.000143 40 0.0522074 0.025047 0.0148601 0.00511951 0.00822266 0.0118117 0.00174581 0.00839524 0.00475345
7 0.000051 0.000035 0.000109 0.000138 40 0.0520901 0.0249805 0.0148452 0.00508325 0.00819814 0.011802 0.00171121 0.00837369 0.00477735
7 0.000069 0.000062 0.000171 0.000255 40 0.0637843 0.0300383 0.0213115 0.00590046 0.0082523 0.0159852 0.00172139 0.0138846 0.00572723
7 0.000107 0.000069 0.000176 0.000275 40 0.0651729 0.0306264 0.0220842 0.00598167 0.00822216 0.0165309 0.00181289 0.0144283 0.0058768
7 0.000054 0.000046 0.000129 0.000190 40 0.0559417 0.0253236 0.0187554 0.00489973 0.00753088 0.0129947 0.00157033 0.0109376 0.00626374
7 0.000066 0.000057 0.000154 0.000239 40 0.0612693 0.0278965 0.0213064 0.00544121 0.00812224 0.0144438 0.00168392 0.0134988 0.00615306
7 0.000044 0.000037 0.000103 0.000149 40 0.0542602 0.0244144 0.0177697 0.00489674 0.00779329 0.0118364 0.00170115 0.0104779 0.00560812
7 0.000053 0.000036 0.000104 0.000147 40 0.0524331 0.0251055 0.0151077 0.0050725 0.00824975 0.0118919 0.0017062 0.00868794 0.00473272
6 0.000096 0.000093 0.000225 0.000358 40 0.0746279 0.0346951 0.0271332 0.00632772 0.00838937 0.0200683 0.00183035 0.0186572 0.00668003
6 0.000117 0.000081 0.000214 0.000312 40 0.0720889 0.0337653 0.0255593 0.00626601 0.00838386 0.0192446 0.00192272 0.0173114 0.00636537
